strategy,gan_run_id,generation_run_id,num_rows,acc_mean,acc_std,prec_mean,prec_std,rec_mean,rec_std,f1_mean,f1_std,auc_mean,auc_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,gan_training_time_sec_mean,gan_training_time_sec_std,synthetic_generation_time_sec_mean,synthetic_generation_time_sec_std,classifier_training_time_sec_mean,classifier_training_time_sec_std,classifier_eval_time_sec_mean,classifier_eval_time_sec_std,ratio_mean,ratio_std,synthetic_class0_count_mean,synthetic_class0_count_std,synthetic_class1_count_mean,synthetic_class1_count_std,total_synthetic_count_mean,total_synthetic_count_std,balanced_dataset_size_mean,balanced_dataset_size_std,total_real_samples_mean,total_real_samples_std,real_class0_count_mean,real_class0_count_std,real_class1_count_mean,real_class1_count_std
oversample,9,2,10,0.7461538461538462,0.038268747581023846,0.7775184382665128,0.041709698038615926,0.9254385964912281,0.09235554966050097,0.8405049130983233,0.03197621966960098,0.5924812030075188,0.07872537113137985,10.9,9.449338601193206,31.1,9.449338601193208,8.5,10.52853266129711,105.5,10.52853266129711,0.0,0.0,0.001074075698852539,0.0,0.37776334285736085,0.006111256096400211,0.11573479175567628,0.0006557610545280455,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,9,3,10,0.7217948717948718,0.06607230116269296,0.7838864532408928,0.03869692383590221,0.8701754385964913,0.16025525960237524,0.8121680833283442,0.08001141190583268,0.5946115288220553,0.0537271111366506,13.4,9.656086163658648,28.6,9.656086163658648,14.8,18.26909959467078,99.2,18.26909959467078,0.0,0.0,0.0011320114135742188,0.0,0.45436749458312986,0.0007479566966537434,0.11883032321929932,0.00028127953136914416,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,9,4,10,0.7205128205128205,0.07127790063547508,0.8135385639061911,0.05940676751271939,0.8254385964912281,0.17624594933449528,0.8009947931225737,0.0942123210415265,0.6305764411027569,0.07217990723131197,18.3,11.610770861575041,23.7,11.610770861575041,19.9,20.092038224132462,94.1,20.092038224132462,0.0,0.0,0.001214742660522461,0.0,0.5309910297393798,0.002131333272036311,0.12032368183135986,0.0007555493382328336,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,9,5,10,0.6583333333333333,0.12714465248742188,0.8484905746436524,0.05493952206092388,0.6719298245614035,0.24848571861290264,0.7099525202023355,0.1848636805372763,0.6466791979949874,0.05279798999311571,26.1,9.863569333664158,15.9,9.863569333664158,37.4,28.327371921870903,76.6,28.327371921870903,0.0,0.0,0.001294851303100586,0.0,0.6475371360778809,0.0025503868122649194,0.12302708625793457,0.0007474376976446727,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,9,6,10,0.6820512820512821,0.06449877552874497,0.8504553462156285,0.052482995552396154,0.7017543859649124,0.15949481650269412,0.7541146567074348,0.07751215126949934,0.6651629072681705,0.056684144647737605,26.4,9.93176721434811,15.6,9.93176721434811,34.0,18.18240908130713,80.0,18.18240908130713,0.0,0.0,0.0015506744384765625,0.0,0.8126345157623291,0.004968943689534222,0.12459220886230468,0.0003354448277644246,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,10,1,10,0.7352564102564103,0.02853104241572807,0.7550371413883961,0.030938158489310592,0.9526315789473683,0.08738532916078788,0.8387004319898462,0.02869450376010518,0.5489348370927318,0.05884352720320423,6.1,7.980601481091511,35.9,7.980601481091511,5.4,9.961927524329816,108.6,9.961927524329816,0.0,0.0,0.0,0.0,0.2957409381866455,0.008638317655556497,0.11202549934387207,0.0008322213185495204,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,10,2,10,0.7198717948717949,0.07745807544521441,0.7661232571251559,0.0448280382968456,0.9096491228070175,0.1867844404878838,0.8139201166320016,0.10177046429157935,0.557205513784461,0.059811368455199965,8.6,11.038115781237302,33.4,11.038115781237302,10.3,21.29342621561876,103.7,21.293426215618755,0.0,0.0,0.0010480880737304688,0.0,0.378965950012207,0.007297628025182881,0.11512715816497802,0.0020967460727533953,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,10,3,10,0.757051282051282,0.024901185384044903,0.7825493052722774,0.02113213472501063,0.9271929824561402,0.05249250631711291,0.8474850845507822,0.01937959211486303,0.6112155388471178,0.0423627943683346,12.4,4.94368283772331,29.6,4.94368283772331,8.3,5.984145720150872,105.7,5.984145720150872,0.0,0.0,0.0011675357818603516,0.0,0.4555067777633667,0.0031816636320948772,0.11898939609527588,0.0009085289572123013,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,10,4,10,0.7243589743589743,0.05646850139883395,0.7901292800613683,0.04595586668140271,0.8640350877192983,0.14605987548549748,0.8152046775594292,0.05900030439058623,0.6046365914786967,0.07191061020252416,14.5,10.707474025184466,27.5,10.707474025184466,15.5,16.650825805346713,98.5,16.650825805346713,0.0,0.0,0.0011653900146484375,0.0,0.5311867713928222,0.002541183697359092,0.12104108333587646,0.0009581429658729359,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,10,5,10,0.7179487179487178,0.04881905837092247,0.794285562149109,0.03030745151975684,0.8368421052631578,0.12124317574155084,0.8084989495676835,0.050022638263893436,0.6160401002506266,0.046435969565380555,16.6,7.787168933572714,25.4,7.787168933572714,18.6,13.821722034536798,95.4,13.821722034536798,0.0,0.0,0.0012705326080322266,0.0,0.6453377485275269,0.0010237414057396486,0.12187623977661133,0.0012314093468612374,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,10,6,10,0.6185897435897436,0.10905916760242032,0.8531003901658245,0.05499809385356264,0.6008771929824561,0.236915193401069,0.6699323349676012,0.15063986475219177,0.6337719298245614,0.03819820415754914,28.0,10.779610382569492,14.0,10.779610382569492,45.5,27.00833204772187,68.5,27.00833204772187,0.0,0.0,0.0013966560363769531,0.0,0.8072094917297363,0.001388275387425167,0.12478785514831543,0.0001911491068037463,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,1,1,10,0.6737179487179487,0.11956288181849854,0.802652630575954,0.07126639424757418,0.7798245614035088,0.28002797424343095,0.743872592002365,0.1754277739124715,0.5827694235588974,0.057581044557714144,16.2,14.476187343358058,25.8,14.476187343358058,25.1,31.923189063751135,88.9,31.923189063751135,0.0,0.0,0.0,0.0,0.29341509342193606,0.008014813470405266,0.11178367137908936,0.0008761219469899997,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,1,2,10,0.7532051282051282,0.014117125349708486,0.7691848911308646,0.03742250263011232,0.9552631578947368,0.060322565778786655,0.8495656271192569,0.007661265106418523,0.5800125313283206,0.06916626339034054,8.6,8.248636250920512,33.4,8.248636250920512,5.1,6.876772498781678,108.9,6.876772498781678,0.0,0.0,0.010934114456176758,0.0,0.38157684803009034,0.0022976480209794584,0.11657955646514892,0.0008082508016667455,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,1,3,10,0.7262820512820511,0.036493449557667375,0.7914842289244677,0.04797159181899421,0.8657894736842104,0.12293539655723705,0.8186889931274199,0.040941704050806944,0.6067042606516291,0.07650170673732735,14.6,10.901376059929316,27.4,10.901376059929316,15.3,14.014635207525025,98.7,14.014635207525025,0.0,0.0,0.012516260147094727,0.0,0.4549205780029297,0.001600902441840301,0.11903469562530518,0.0008810253532704513,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,1,4,10,0.7365384615384616,0.04436064173537425,0.804344620046356,0.0528196268884782,0.8649122807017543,0.14420156202129483,0.8221309713008178,0.05237658124516087,0.6265037593984963,0.06951299058594647,16.3,11.207586716149022,25.7,11.207586716149022,15.4,16.438978070427613,98.6,16.438978070427613,0.0,0.0,0.013494014739990234,0.0,0.5284742116928101,0.0014090181370802612,0.11963403224945068,0.0006197334357434434,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,1,5,10,0.6660256410256411,0.12818749878789423,0.8367146960293903,0.053085797704977726,0.6991228070175438,0.25628600761210735,0.7227245720982445,0.17853794616421956,0.6376566416040099,0.0571908256761231,24.2,10.851727973000429,17.8,10.851727973000429,34.3,29.21660486778024,79.7,29.21660486778024,0.0,0.0,0.015793561935424805,0.0,0.6445828914642334,0.0030030903533824526,0.1223111867904663,0.0008162615346161012,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,1,6,10,0.6858974358974359,0.11563363442181927,0.8533321149035016,0.06120237276146902,0.713157894736842,0.23287945567206034,0.742739066582397,0.1664224511615555,0.6625313283208021,0.06413922641663475,25.7,10.761505470890214,16.3,10.761505470890214,32.7,26.548257946614875,81.3,26.548257946614875,0.0,0.0,0.01888895034790039,0.0,0.8030603170394898,0.01170684329129981,0.12305746078491211,0.0004907583638970856,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,2,1,10,0.6711538461538462,0.12788582031435441,0.7859142643181054,0.07040517553123884,0.8070175438596492,0.295550256017396,0.7419395466500264,0.20569718777605894,0.5546992481203007,0.05194991343902505,12.7,14.704081066153028,29.3,14.704081066153028,22.0,33.69272918598314,92.0,33.69272918598314,0.0,0.0,0.0,0.0,0.3060032844543457,0.006045162744515323,0.11195077896118164,0.0011673528332402094,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,2,2,10,0.7121794871794871,0.05358989694494066,0.7898181708913101,0.039126346548646926,0.8421052631578947,0.1574066530256698,0.8034548961360221,0.06256189946625981,0.6008145363408521,0.05551212255018447,15.1,10.59669759878048,26.9,10.59669759878048,18.0,17.944358444926362,96.0,17.944358444926362,0.0,0.0,0.010860919952392578,0.0,0.3816143274307251,0.0022609200549732196,0.1161931037902832,0.0009007552478568108,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,2,3,10,0.7205128205128205,0.09482847243706333,0.7901491479518641,0.05675706037544678,0.870175438596491,0.21425068232895814,0.801358429741456,0.1348396750219966,0.5922305764411029,0.05321006232821741,13.2,11.124747188138704,28.8,11.124747188138704,14.8,24.424577785501224,99.2,24.424577785501228,0.0,0.0,0.012189626693725586,0.0,0.4549083948135376,0.004147276996822386,0.11851611137390136,0.0007413537920793725,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,2,4,10,0.6634615384615384,0.08892714701003944,0.8591474576356971,0.050484885099671396,0.6631578947368421,0.1956435348694828,0.7260759013296763,0.1115719811987748,0.6637218045112783,0.04584912325638023,27.9,9.7205966895042,14.1,9.7205966895042,38.4,22.30336297512104,75.6,22.303362975121036,0.0,0.0,0.013551950454711914,0.0,0.5304089307785034,0.001126332740701558,0.12055869102478027,0.0005512635874958386,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,2,5,10,0.675,0.0975560157031257,0.8090213530029968,0.06679569562202126,0.7587719298245614,0.22945765543032157,0.752886924946544,0.12862546843922784,0.6031954887218045,0.07228417885365393,18.8,13.242356285797479,23.2,13.242356285797479,27.5,26.158172719056658,86.5,26.158172719056658,0.0,0.0,0.014871597290039062,0.0,0.6458253860473633,0.0013137205668116295,0.12327096462249756,0.0007440847329628003,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,2,6,10,0.6666666666666666,0.10836936132822644,0.8575166583841446,0.0655434711798934,0.6833333333333333,0.2443718588893807,0.7237145177886936,0.14583598019699825,0.6523809523809523,0.048128947896828325,26.1,12.045331045679069,15.9,12.045331045679067,36.1,27.8583919133894,77.9,27.8583919133894,0.0,0.0,0.017520427703857422,0.0,0.8085590362548828,0.002310407421737745,0.12446579933166504,0.0007566257403505256,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,3,1,10,0.7288461538461538,0.038359908462505594,0.7631468916616871,0.033785371658071384,0.9228070175438596,0.11307286346892644,0.8296832214148363,0.03956788682999481,0.5625939849624061,0.05917617122698265,8.5,8.913472948295743,33.5,8.913472948295743,8.8,12.890306435457616,105.2,12.890306435457616,0.0,0.0,0.0,0.0,0.29575562477111816,0.009393609735811116,0.11190142631530761,0.0009816698424043528,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,3,2,10,0.7410256410256411,0.016267407103140417,0.7692362951015912,0.0308759586272,0.9298245614035089,0.070065703676196,0.8392266083279655,0.01558788501407233,0.5791979949874686,0.05945464917647575,9.6,7.696752561957544,32.4,7.696752561957544,8.0,7.987490219086343,106.0,7.987490219086343,0.0,0.0,0.010650396347045898,0.0,0.38214569091796874,0.005290320490865033,0.11490325927734375,0.0010368668135547923,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,3,3,10,0.6692307692307692,0.11996602631066242,0.8007236420454291,0.060116572819192866,0.7675438596491229,0.27870037614153714,0.7390948417164389,0.17741300172749613,0.5849624060150376,0.06109019343229028,16.9,14.466858677681206,25.1,14.466858677681206,26.5,31.771842880135235,87.5,31.771842880135235,0.0,0.0,0.011940717697143555,0.0,0.4553586721420288,0.0012403159621230857,0.11813695430755615,0.0012587373587760588,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,3,4,10,0.6666666666666666,0.1444513982041348,0.8295328405455085,0.059011574445843026,0.7166666666666667,0.2922790695179882,0.7163686193507661,0.21813664935624633,0.6238095238095239,0.07155498201757939,22.3,13.03878828726044,19.7,13.03878828726044,32.3,33.31981392505066,81.7,33.31981392505066,0.0,0.0,0.013626575469970703,0.0,0.5326486587524414,0.0021781399818955214,0.11865098476409912,0.0040463472200608615,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,3,5,10,0.6525641025641026,0.13029703586129898,0.8271390411539109,0.060194396818983774,0.6982456140350877,0.28264677014942213,0.7095401687892441,0.18019210244299247,0.6134085213032582,0.040649628028342336,22.2,12.647529403009901,19.8,12.647529403009901,34.4,32.22173179703413,79.6,32.221731797034124,0.0,0.0,0.015104055404663086,0.0,0.6470641136169434,0.0008406585289106209,0.12275052070617676,0.0008319024588868098,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,3,6,10,0.6762820512820513,0.12381091232938361,0.8642690210728086,0.056711635808505405,0.6833333333333333,0.24222124097265252,0.7283568230294701,0.15793350477480897,0.6702380952380953,0.058424790137942946,27.6,10.071742649611338,14.4,10.071742649611338,36.1,27.613221470882387,77.9,27.613221470882387,0.0,0.0,0.01739215850830078,0.0,0.8090929746627807,0.003639696617434171,0.12202415466308594,0.004957597792146182,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,4,1,10,0.7346153846153847,0.021299035545943788,0.7533975447947497,0.028439531189956634,0.9526315789473683,0.05900060252912365,0.8394898010854492,0.015705970123366848,0.5477443609022556,0.05752739628086791,6.0,6.870225614927067,36.0,6.870225614927067,5.4,6.726068688320094,108.6,6.726068688320094,0.0,0.0,0.0,0.0,0.2994833469390869,0.008075547402285858,0.1115809440612793,0.0009512279975409804,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,4,2,10,0.691025641025641,0.06479117317176039,0.8025916983372818,0.07828612708072392,0.8061403508771929,0.20513753840902,0.7784009722579175,0.09025145637847774,0.5923558897243109,0.07778574124685048,15.9,14.473769377739858,26.1,14.473769377739858,22.1,23.385679378628282,91.9,23.38567937862828,0.0,0.0,0.010549306869506836,0.0,0.38031783103942873,0.0006170156859556582,0.11526474952697754,0.0002566217620268442,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,4,3,10,0.6660256410256411,0.09681185111733628,0.8336063498775707,0.054652451219439534,0.6982456140350877,0.2103142206475507,0.7354756826899325,0.12296318415429346,0.6384085213032582,0.06560150375939851,24.3,11.260994627474076,17.7,11.260994627474076,34.4,23.97582115382078,79.6,23.975821153820778,0.0,0.0,0.012007713317871094,0.0,0.4554222822189331,0.0021171160031607755,0.11784584522247314,0.0007783846673499122,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,4,4,10,0.6647435897435898,0.10252603460196417,0.8282330988939448,0.044871887615657,0.7,0.21575381248622047,0.7324498011135463,0.14126132601830899,0.6345238095238095,0.057262171801022846,23.9,10.501904589168577,18.1,10.501904589168577,34.2,24.59593462342913,79.8,24.59593462342913,0.0,0.0,0.013501405715942383,0.0,0.5301038265228272,0.002256313247577988,0.11884131431579589,0.0009163998516771653,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,4,5,10,0.7275641025641025,0.0700010566276973,0.80865741357121,0.05535258708442398,0.843859649122807,0.17067209132653066,0.8090911706329276,0.08843007588897031,0.6278822055137845,0.06479402651051663,17.3,10.807867504739313,24.7,10.807867504739313,17.8,19.456618411224497,96.2,19.456618411224497,0.0,0.0,0.014736413955688477,0.0,0.6449297904968262,0.0009813390111446634,0.12160475254058838,0.0009327996975173592,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,4,6,10,0.691025641025641,0.11675820584643562,0.8696928180068406,0.053666523067771345,0.6991228070175438,0.22712523544550764,0.7447645271203445,0.14574839884606222,0.6840852130325814,0.05096939680146522,28.1,9.08240056372763,13.9,9.082400563727631,34.3,25.892276840787876,79.7,25.892276840787876,0.0,0.0,0.01732325553894043,0.0,0.8145118474960327,0.005073008194991008,0.12375469207763672,0.001858610327345993,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,5,1,10,0.7403846153846154,0.01970567454992229,0.7710418087303986,0.02271322044220785,0.9210526315789475,0.05858178195461052,0.8377678886557997,0.016396991276594174,0.5855263157894737,0.04530491146576536,10.5,5.818075283115543,31.5,5.818075283115543,9.0,6.6783231428256,105.0,6.6783231428256,0.0,0.0,0.0,0.0,0.2986403465270996,0.008819441096116609,0.11205475330352783,0.0009612979044932837,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,5,2,10,0.7378205128205129,0.024401110654710612,0.7682985043851503,0.03773770638087663,0.9298245614035089,0.09349412346999457,0.8366584323275779,0.02651999990323264,0.5732456140350877,0.0685444472430589,9.1,9.267685795278128,32.9,9.267685795278128,8.0,10.658330075579382,106.0,10.658330075579382,0.0,0.0,0.010663747787475586,0.0,0.38399949073791506,0.0015399001445991606,0.11641526222229004,0.0009728821142819625,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,5,3,10,0.7307692307692307,0.05262660449172766,0.7836518474915801,0.0267578467773393,0.879824561403509,0.12287278940479754,0.8224406283929928,0.05727287585998986,0.6030075187969924,0.0465789659108725,13.7,7.563729238940273,28.3,7.563729238940273,13.7,14.00749799214692,100.3,14.00749799214692,0.0,0.0,0.012096881866455078,0.0,0.4594698190689087,0.003938941065421904,0.11895487308502198,0.0008225324080507301,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,5,4,10,0.7391025641025641,0.023648547109867586,0.7809437375468687,0.03804860192234785,0.9043859649122806,0.09077570028586078,0.8335083380780077,0.026129218743169185,0.5974310776942355,0.06207199034469455,12.2,8.63481325796916,29.8,8.63481325796916,10.9,10.348429832588131,103.1,10.348429832588131,0.0,0.0,0.013458967208862305,0.0,0.5342283964157104,0.0024872551519885644,0.12022790908813477,0.0009747095708715545,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
